time,src_ip,dst_ip,protocol,length,src_port,dst_port,label
1774124086.859668600,192.168.159.130,192.168.159.128,TCP,60,40230,49175,1
1774124086.859689100,192.168.159.130,192.168.159.128,TCP,60,40230,2910,1
1774124086.859707800,192.168.159.130,192.168.159.128,TCP,60,40230,2121,1
1774124086.861878700,192.168.159.130,192.168.159.128,TCP,60,40230,912,1
1774124086.864507000,192.168.159.130,192.168.159.128,TCP,60,40230,50003,1
1774124086.865009600,192.168.159.130,192.168.159.128,TCP,60,40230,7200,1
1774124086.865089600,192.168.159.130,192.168.159.128,TCP,60,40230,13,1
1774124086.865167200,192.168.159.130,192.168.159.128,TCP,60,40230,7,1
1774124086.865194000,192.168.159.130,192.168.159.128,TCP,60,40230,3801,1
1774124086.919883300,192.168.159.130,192.168.159.128,TCP,60,40232,999,1
1774124086.922758800,192.168.159.130,192.168.159.128,TCP,60,40230,636,1
1774124086.925017500,192.168.159.130,192.168.159.128,TCP,60,40230,5907,1
1774124086.928571100,192.168.159.130,192.168.159.128,TCP,60,40230,4449,1
1774124086.930751700,192.168.159.130,192.168.159.128,TCP,60,40232,8181,1
1774124086.932983400,192.168.159.130,192.168.159.128,TCP,60,40230,8194,1
1774124086.933146300,192.168.159.130,192.168.159.128,TCP,60,40230,8002,1
1774124086.935418500,192.168.159.130,192.168.159.128,TCP,60,40230,777,1
1774124086.938062900,192.168.159.130,192.168.159.128,TCP,60,40230,56737,1
1774124086.939299600,,,ARP,42,,,1
1774124086.948867700,192.168.159.130,192.168.159.128,TCP,60,40230,524,1
1774124086.949118100,192.168.159.130,192.168.159.128,TCP,60,40230,33899,1
1774124086.949156800,192.168.159.130,192.168.159.128,TCP,60,40230,8873,1
1774124086.949904200,,,ARP,60,,,1
1774124086.951429500,192.168.159.130,192.168.159.128,TCP,60,40232,37,1
1774124086.951480400,192.168.159.130,192.168.159.128,TCP,60,40232,7921,1
1774124086.951500600,192.168.159.130,192.168.159.128,TCP,60,40232,10617,1
1774124086.951529300,192.168.159.130,192.168.159.128,TCP,60,40232,23502,1
1774124086.951556200,192.168.159.130,192.168.159.128,TCP,60,40230,2381,1
1774124086.951573700,192.168.159.130,192.168.159.128,TCP,60,40230,5815,1
1774124086.951592000,192.168.159.130,192.168.159.128,TCP,60,40230,2222,1
1774124086.951613100,192.168.159.130,192.168.159.128,TCP,60,40230,714,1
1774124086.951630600,192.168.159.130,192.168.159.128,TCP,60,40230,1812,1
1774124086.951647800,192.168.159.130,192.168.159.128,TCP,60,40230,1028,1
1774124086.951665600,192.168.159.130,192.168.159.128,TCP,60,40230,4126,1
1774124086.951686300,192.168.159.130,192.168.159.128,TCP,60,40230,3221,1
1774124086.951706600,192.168.159.130,192.168.159.128,TCP,60,40230,631,1
1774124086.951727000,192.168.159.130,192.168.159.128,TCP,60,40230,65129,1
1774124086.951748600,192.168.159.130,192.168.159.128,TCP,60,40230,31038,1
1774124086.951768600,192.168.159.130,192.168.159.128,TCP,60,40230,3889,1
1774124086.951788800,192.168.159.130,192.168.159.128,TCP,60,40230,1152,1
1774124086.951805900,192.168.159.130,192.168.159.128,TCP,60,40230,9101,1
1774124086.951823100,192.168.159.130,192.168.159.128,TCP,60,40230,1100,1
1774124086.951840500,192.168.159.130,192.168.159.128,TCP,60,40230,1247,1
1774124086.951860600,192.168.159.130,192.168.159.128,TCP,60,40230,18040,1
1774124086.951878800,192.168.159.130,192.168.159.128,TCP,60,40230,1186,1
1774124086.951896100,192.168.159.130,192.168.159.128,TCP,60,40230,5214,1
1774124086.951912900,192.168.159.130,192.168.159.128,TCP,60,40230,5922,1
1774124086.951933300,192.168.159.130,192.168.159.128,TCP,60,40230,1494,1
1774124086.951950800,192.168.159.130,192.168.159.128,TCP,60,40230,1088,1
1774124086.951967700,192.168.159.130,192.168.159.128,TCP,60,40230,2260,1
1774124086.951985800,192.168.159.130,192.168.159.128,TCP,60,40230,9878,1
1774124086.952006400,192.168.159.130,192.168.159.128,TCP,60,40230,4445,1
1774124086.952026700,192.168.159.130,192.168.159.128,TCP,60,40230,617,1
1774124086.954245800,192.168.159.130,192.168.159.128,TCP,60,40232,9099,1
1774124086.954305200,192.168.159.130,192.168.159.128,TCP,60,40232,1063,1
1774124086.954363100,192.168.159.130,192.168.159.128,TCP,60,40230,3323,1
1774124086.954500600,192.168.159.130,192.168.159.128,TCP,60,40230,1052,1
1774124086.954527300,192.168.159.130,192.168.159.128,TCP,60,40230,1021,1
1774124086.954548900,192.168.159.130,192.168.159.128,TCP,60,40230,2717,1
1774124086.954569600,192.168.159.130,192.168.159.128,TCP,60,40230,5431,1
1774124086.954589900,192.168.159.130,192.168.159.128,TCP,60,40230,1090,1
1774124086.956782600,192.168.159.130,192.168.159.128,TCP,60,40230,8099,1
1774124086.956837500,192.168.159.130,192.168.159.128,TCP,60,40230,1687,1
1774124086.956884900,192.168.159.130,192.168.159.128,TCP,60,40230,32784,1
1774124086.956986400,192.168.159.130,192.168.159.128,TCP,60,40230,2107,1
1774124086.957008900,192.168.159.130,192.168.159.128,TCP,60,40230,1105,1
1774124086.957030500,192.168.159.130,192.168.159.128,TCP,60,40230,9929,1
1774124086.957060100,192.168.159.130,192.168.159.128,TCP,60,40230,5002,1
1774124086.957079800,192.168.159.130,192.168.159.128,TCP,60,40230,1583,1
1774124086.957117100,192.168.159.130,192.168.159.128,TCP,60,40230,500,1
1774124086.957138400,192.168.159.130,192.168.159.128,TCP,60,40230,1719,1
1774124086.957157300,192.168.159.130,192.168.159.128,TCP,60,40230,5963,1
1774124086.959388800,192.168.159.130,192.168.159.128,TCP,60,40232,1248,1
1774124086.959532100,192.168.159.130,192.168.159.128,TCP,60,40230,3689,1
1774124086.959580700,192.168.159.130,192.168.159.128,TCP,60,40230,1417,1
1774124086.959602600,192.168.159.130,192.168.159.128,TCP,60,40230,5061,1
1774124086.959624500,192.168.159.130,192.168.159.128,TCP,60,40230,2809,1
1774124086.961852300,192.168.159.130,192.168.159.128,TCP,60,40232,2121,1
1774124086.961903200,192.168.159.130,192.168.159.128,TCP,60,40232,2910,1
1774124086.961927700,192.168.159.130,192.168.159.128,TCP,60,40232,49175,1
1774124086.961947900,192.168.159.130,192.168.159.128,TCP,60,40232,6389,1
1774124086.961999600,192.168.159.130,192.168.159.128,TCP,60,40232,1863,1
1774124086.964193400,192.168.159.130,192.168.159.128,TCP,60,40232,912,1
1774124086.966395000,192.168.159.130,192.168.159.128,TCP,60,40232,3801,1
1774124086.966437000,192.168.159.130,192.168.159.128,TCP,60,40232,7,1
1774124086.966456300,192.168.159.130,192.168.159.128,TCP,60,40232,13,1
1774124086.966477100,192.168.159.130,192.168.159.128,TCP,60,40232,7200,1
1774124086.966499400,192.168.159.130,192.168.159.128,TCP,60,40232,50003,1
1774124087.020339600,192.168.159.130,192.168.159.128,TCP,60,40230,16016,1
1774124087.022929400,192.168.159.130,192.168.159.128,TCP,60,40232,636,1
1774124087.025414200,192.168.159.130,192.168.159.128,TCP,60,40232,5907,1
1774124087.028744000,192.168.159.130,192.168.159.128,TCP,60,40232,4449,1
1774124087.031692000,192.168.159.130,192.168.159.128,TCP,60,40230,2003,1
1774124087.034034600,192.168.159.130,192.168.159.128,TCP,60,40232,8002,1
1774124087.034081700,192.168.159.130,192.168.159.128,TCP,60,40232,8194,1
1774124087.036379000,192.168.159.130,192.168.159.128,TCP,60,40232,777,1
1774124087.038662400,192.168.159.130,192.168.159.128,TCP,60,40232,56737,1
1774124087.040879500,192.168.159.130,192.168.159.128,TCP,60,40232,524,1
1774124087.049304200,192.168.159.130,192.168.159.128,TCP,60,40232,8873,1
1774124087.049367100,192.168.159.130,192.168.159.128,TCP,60,40232,33899,1
1774124087.051579300,192.168.159.130,192.168.159.128,TCP,60,40230,990,1
1774124087.051683000,192.168.159.130,192.168.159.128,TCP,60,40230,2119,1
1774124087.053946800,192.168.159.130,192.168.159.128,TCP,60,40232,617,1
1774124087.054010400,192.168.159.130,192.168.159.128,TCP,60,40232,4445,1
1774124087.054040900,192.168.159.130,192.168.159.128,TCP,60,40232,9878,1
1774124087.054163500,192.168.159.130,192.168.159.128,TCP,60,40232,2260,1
1774124087.054187800,192.168.159.130,192.168.159.128,TCP,60,40232,1088,1
1774124087.054211700,192.168.159.130,192.168.159.128,TCP,60,40232,1494,1
1774124087.054233700,192.168.159.130,192.168.159.128,TCP,60,40232,5922,1
1774124087.054254700,192.168.159.130,192.168.159.128,TCP,60,40232,5214,1
1774124087.054276300,192.168.159.130,192.168.159.128,TCP,60,40232,1186,1
1774124087.054297500,192.168.159.130,192.168.159.128,TCP,60,40232,18040,1
1774124087.054320100,192.168.159.130,192.168.159.128,TCP,60,40232,1247,1
1774124087.054340800,192.168.159.130,192.168.159.128,TCP,60,40232,1100,1
1774124087.054361800,192.168.159.130,192.168.159.128,TCP,60,40232,9101,1
1774124087.054382800,192.168.159.130,192.168.159.128,TCP,60,40232,1152,1
1774124087.054404000,192.168.159.130,192.168.159.128,TCP,60,40232,3889,1
1774124087.054425100,192.168.159.130,192.168.159.128,TCP,60,40232,31038,1
1774124087.054446900,192.168.159.130,192.168.159.128,TCP,60,40232,65129,1
1774124087.054469900,192.168.159.130,192.168.159.128,TCP,60,40232,631,1
1774124087.054491100,192.168.159.130,192.168.159.128,TCP,60,40232,3221,1
1774124087.054511700,192.168.159.130,192.168.159.128,TCP,60,40232,4126,1
1774124087.054533100,192.168.159.130,192.168.159.128,TCP,60,40232,1028,1
1774124087.054553700,192.168.159.130,192.168.159.128,TCP,60,40232,1812,1
1774124087.054575300,192.168.159.130,192.168.159.128,TCP,60,40232,714,1
1774124087.054601500,192.168.159.130,192.168.159.128,TCP,60,40232,2222,1
1774124087.054623200,192.168.159.130,192.168.159.128,TCP,60,40232,5815,1
1774124087.054642200,192.168.159.130,192.168.159.128,TCP,60,40232,2381,1
1774124087.054672400,192.168.159.130,192.168.159.128,TCP,60,40230,646,1
1774124087.054694100,192.168.159.130,192.168.159.128,TCP,60,40230,50300,1
1774124087.056911300,192.168.159.130,192.168.159.128,TCP,60,40232,1687,1
1774124087.056977500,192.168.159.130,192.168.159.128,TCP,60,40232,8099,1
1774124087.057001800,192.168.159.130,192.168.159.128,TCP,60,40232,1090,1
1774124087.057029000,192.168.159.130,192.168.159.128,TCP,60,40232,5431,1
1774124087.057047500,192.168.159.130,192.168.159.128,TCP,60,40232,2717,1
1774124087.057072300,192.168.159.130,192.168.159.128,TCP,60,40232,1021,1
1774124087.057090300,192.168.159.130,192.168.159.128,TCP,60,40232,1052,1
1774124087.057202700,192.168.159.130,192.168.159.128,TCP,60,40232,3323,1
1774124087.057234900,192.168.159.130,192.168.159.128,TCP,60,40230,50389,1
1774124087.057255700,192.168.159.130,192.168.159.128,TCP,60,40230,541,1
1774124087.062118600,192.168.159.130,192.168.159.128,TCP,60,40232,2809,1
1774124087.062217800,192.168.159.130,192.168.159.128,TCP,60,40232,5061,1
1774124087.062273400,192.168.159.130,192.168.159.128,TCP,60,40232,1417,1
1774124087.062311700,192.168.159.130,192.168.159.128,TCP,60,40232,3689,1
1774124087.062349500,192.168.159.130,192.168.159.128,TCP,60,40232,5963,1
1774124087.062384500,192.168.159.130,192.168.159.128,TCP,60,40232,1719,1
1774124087.062419500,192.168.159.130,192.168.159.128,TCP,60,40232,500,1
1774124087.062453400,192.168.159.130,192.168.159.128,TCP,60,40232,1583,1
1774124087.062487500,192.168.159.130,192.168.159.128,TCP,60,40232,5002,1
1774124087.062522100,192.168.159.130,192.168.159.128,TCP,60,40232,9929,1
1774124087.062559300,192.168.159.130,192.168.159.128,TCP,60,40232,1105,1
1774124087.062594100,192.168.159.130,192.168.159.128,TCP,60,40232,2107,1
1774124087.062966400,192.168.159.130,192.168.159.128,TCP,60,40232,32784,1
1774124087.063477100,192.168.159.130,192.168.159.128,TCP,60,40230,5952,1
1774124087.063524500,192.168.159.130,192.168.159.128,TCP,60,40230,7201,1
1774124087.063571400,192.168.159.130,192.168.159.128,TCP,60,40230,30951,1
1774124087.063606800,192.168.159.130,192.168.159.128,TCP,60,40230,8402,1
1774124087.063640800,192.168.159.130,192.168.159.128,TCP,60,40230,9091,1
1774124087.063712500,192.168.159.130,192.168.159.128,TCP,60,40230,32780,1
1774124087.066350100,192.168.159.130,192.168.159.128,TCP,60,40230,5862,1
1774124087.068926700,192.168.159.130,192.168.159.128,TCP,60,40230,6881,1
1774124087.069019200,192.168.159.130,192.168.159.128,TCP,60,40230,2710,1
1774124087.069078100,192.168.159.130,192.168.159.128,TCP,60,40230,3000,1
1774124087.069121900,192.168.159.130,192.168.159.128,TCP,60,40230,19101,1
1774124087.069162600,192.168.159.130,192.168.159.128,TCP,60,40230,711,1
1774124087.120592500,192.168.159.130,192.168.159.128,TCP,60,40232,16016,1
1774124087.123114800,192.168.159.130,192.168.159.128,TCP,60,40230,416,1
1774124087.125513800,192.168.159.130,192.168.159.128,TCP,60,40230,6346,1
1774124087.128938900,192.168.159.130,192.168.159.128,TCP,60,40230,10082,1
1774124087.131803800,192.168.159.130,192.168.159.128,TCP,60,40232,2003,1
1774124087.134190600,192.168.159.130,192.168.159.128,TCP,60,40230,5544,1
1774124087.134272800,192.168.159.130,192.168.159.128,TCP,60,40230,8001,1
1774124087.136522400,192.168.159.130,192.168.159.128,TCP,60,40230,1117,1
1774124087.139093000,192.168.159.130,192.168.159.128,TCP,60,40230,85,1
1774124087.141394600,192.168.159.130,192.168.159.128,TCP,60,40230,9900,1
1774124087.149461400,192.168.159.130,192.168.159.128,TCP,60,40230,9290,1
1774124087.151670000,192.168.159.130,192.168.159.128,TCP,60,40232,990,1
1774124087.151726800,192.168.159.130,192.168.159.128,TCP,60,40230,1089,1
1774124087.154003400,192.168.159.130,192.168.159.128,TCP,60,40232,2119,1
1774124087.154070600,192.168.159.130,192.168.159.128,TCP,60,40230,2042,1
1774124087.156372300,192.168.159.130,192.168.159.128,TCP,60,40232,50300,1
1774124087.156491800,192.168.159.130,192.168.159.128,TCP,60,40232,646,1
1774124087.156685900,192.168.159.130,192.168.159.128,TCP,60,40230,49167,1
1774124087.156858900,192.168.159.130,192.168.159.128,TCP,60,40230,17877,1
1774124087.157013900,192.168.159.130,192.168.159.128,TCP,60,40230,57294,1
1774124087.157087400,192.168.159.130,192.168.159.128,TCP,60,40230,1217,1
1774124087.157112100,192.168.159.130,192.168.159.128,TCP,60,40230,2394,1
1774124087.157132500,192.168.159.130,192.168.159.128,TCP,60,40230,54045,1
1774124087.157150800,192.168.159.130,192.168.159.128,TCP,60,40230,5100,1
1774124087.157170700,192.168.159.130,192.168.159.128,TCP,60,40230,1974,1
1774124087.157192100,192.168.159.130,192.168.159.128,TCP,60,40230,1071,1
1774124087.157213200,192.168.159.130,192.168.159.128,TCP,60,40230,5877,1
1774124087.157231800,192.168.159.130,192.168.159.128,TCP,60,40230,3871,1
1774124087.157252500,192.168.159.130,192.168.159.128,TCP,60,40230,9002,1
1774124087.157273600,192.168.159.130,192.168.159.128,TCP,60,40230,720,1
1774124087.159397800,192.168.159.130,192.168.159.128,TCP,60,40232,541,1
1774124087.159457200,192.168.159.130,192.168.159.128,TCP,60,40232,50389,1
1774124087.163849400,192.168.159.130,192.168.159.128,TCP,60,40232,32780,1
1774124087.163986100,192.168.159.130,192.168.159.128,TCP,60,40232,9091,1
1774124087.164012300,192.168.159.130,192.168.159.128,TCP,60,40232,8402,1
1774124087.164032100,192.168.159.130,192.168.159.128,TCP,60,40232,30951,1
1774124087.164052300,192.168.159.130,192.168.159.128,TCP,60,40232,7201,1
1774124087.164073900,192.168.159.130,192.168.159.128,TCP,60,40232,5952,1
1774124087.168416000,192.168.159.130,192.168.159.128,TCP,60,40232,5862,1
1774124087.170629300,192.168.159.130,192.168.159.128,TCP,60,40232,711,1
1774124087.170688400,192.168.159.130,192.168.159.128,TCP,60,40232,19101,1
1774124087.170709300,192.168.159.130,192.168.159.128,TCP,60,40232,3000,1
1774124087.170728200,192.168.159.130,192.168.159.128,TCP,60,40232,2710,1
1774124087.170745200,192.168.159.130,192.168.159.128,TCP,60,40232,6881,1
1774124087.223773100,192.168.159.130,192.168.159.128,TCP,60,40232,416,1
1774124087.226043900,192.168.159.130,192.168.159.128,TCP,60,40232,6346,1
1774124087.230493300,192.168.159.130,192.168.159.128,TCP,60,40232,10082,1
1774124087.234966000,192.168.159.130,192.168.159.128,TCP,60,40232,8001,1
1774124087.235031900,192.168.159.130,192.168.159.128,TCP,60,40232,5544,1
1774124087.237296500,192.168.159.130,192.168.159.128,TCP,60,40232,1117,1
1774124087.239564100,192.168.159.130,192.168.159.128,TCP,60,40232,85,1
1774124087.241790800,192.168.159.130,192.168.159.128,TCP,60,40232,9900,1
1774124087.250667200,192.168.159.130,192.168.159.128,TCP,60,40232,9290,1
1774124087.252973200,192.168.159.130,192.168.159.128,TCP,60,40232,1089,1
1774124087.255320400,192.168.159.130,192.168.159.128,TCP,60,40232,2042,1
1774124087.257620900,192.168.159.130,192.168.159.128,TCP,60,40232,720,1
1774124087.257681100,192.168.159.130,192.168.159.128,TCP,60,40232,9002,1
1774124087.257704000,192.168.159.130,192.168.159.128,TCP,60,40232,3871,1
1774124087.257722600,192.168.159.130,192.168.159.128,TCP,60,40232,5877,1
1774124087.257744400,192.168.159.130,192.168.159.128,TCP,60,40232,1071,1
1774124087.257766800,192.168.159.130,192.168.159.128,TCP,60,40232,1974,1
1774124087.257788000,192.168.159.130,192.168.159.128,TCP,60,40232,5100,1
1774124087.257809000,192.168.159.130,192.168.159.128,TCP,60,40232,54045,1
1774124087.257830100,192.168.159.130,192.168.159.128,TCP,60,40232,2394,1
1774124087.257848900,192.168.159.130,192.168.159.128,TCP,60,40232,1217,1
1774124087.257867300,192.168.159.130,192.168.159.128,TCP,60,40232,57294,1
1774124087.257888000,192.168.159.130,192.168.159.128,TCP,60,40232,17877,1
1774124087.257909600,192.168.159.130,192.168.159.128,TCP,60,40232,49167,1
1774124087.608393700,192.168.159.130,192.168.159.1,DNS,93,58100,53,1
1774124087.608530800,192.168.159.130,192.168.159.1,DNS,93,58100,53,1
1774124092.614667000,192.168.159.130,192.168.159.1,DNS,81,53703,53,1
1774124092.614830000,192.168.159.130,192.168.159.1,DNS,81,53703,53,1
1774576303.406697600,192.168.159.128,192.168.159.1,DNS,76,62930,53,1
1774576304.421154100,192.168.159.128,192.168.159.1,DNS,76,62930,53,1
1774576306.096899100,192.168.159.130,192.168.159.1,DNS,93,41451,53,1
1774576306.096988400,192.168.159.130,192.168.159.1,DNS,93,41451,53,1
1774576306.426748600,192.168.159.128,192.168.159.1,DNS,76,62930,53,1
1774576308.047714200,,,ARP,60,,,1
1774576308.047768100,,,ARP,42,,,1
1774576308.047994600,192.168.159.130,192.168.159.254,DHCP,324,68,67,1
1774576308.048160100,192.168.159.254,192.168.159.130,DHCP,342,67,68,1
1774576311.102752100,192.168.159.130,192.168.159.1,DNS,93,41451,53,1
1774576311.102885100,192.168.159.130,192.168.159.1,DNS,93,41451,53,1
1774576311.296393800,,,ARP,60,,,1
1774576311.296775700,,,ARP,42,,,1
1774576312.652884900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576312.653803600,,,ARP,42,,,1
1774576312.654260800,,,ARP,60,,,1
1774576312.654558700,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576313.654949200,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576313.656329400,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576314.656651100,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576314.658924200,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576315.658436800,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576315.660098100,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576316.110328200,192.168.159.130,192.168.159.1,DNS,81,47858,53,1
1774576316.110445800,192.168.159.130,192.168.159.1,DNS,81,47858,53,1
1774576316.660671300,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576316.661716800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576317.662299700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576317.663834300,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576317.696316200,,,ARP,60,,,1
1774576317.696690300,,,ARP,42,,,1
1774576318.664315900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576318.665784000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576319.666068700,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576319.668042400,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576320.667995600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576320.670542900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576321.117159800,192.168.159.130,192.168.159.1,DNS,81,47858,53,1
1774576321.117288800,192.168.159.130,192.168.159.1,DNS,81,47858,53,1
1774576321.670178300,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576321.672326000,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576322.671584200,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576322.672935100,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576323.672869600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576323.673958100,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576324.674746900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576324.675951800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576325.676700600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576325.677760500,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576326.122785600,192.168.159.130,192.168.159.1,DNS,93,58238,53,1
1774576326.122884200,192.168.159.130,192.168.159.1,DNS,93,58238,53,1
1774576326.678571200,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576326.679306500,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576327.680118400,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576327.680976700,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576328.681726600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576328.682331900,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576329.682574900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576329.683309800,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576330.684142300,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576330.684883500,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576331.128354800,192.168.159.130,192.168.159.1,DNS,93,58238,53,1
1774576331.128453100,192.168.159.130,192.168.159.1,DNS,93,58238,53,1
1774576331.686639800,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576331.689386600,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576332.689342900,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576332.690230100,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576333.690281600,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576333.692145600,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576334.692039800,192.168.159.130,192.168.159.128,ICMP,98,,,1
1774576334.693868300,192.168.159.128,192.168.159.130,ICMP,98,,,1
1774576336.135020700,192.168.159.130,192.168.159.1,DNS,81,32919,53,1
1774576336.135149200,192.168.159.130,192.168.159.1,DNS,81,32919,53,1
1774576341.140627200,192.168.159.130,192.168.159.1,DNS,81,32919,53,1
1774576341.141028100,192.168.159.130,192.168.159.1,DNS,81,32919,53,1
1774576344.990262600,192.168.159.128,192.168.159.1,DNS,91,57453,53,1
1774576344.991383300,192.168.159.128,192.168.159.1,DNS,91,54837,53,1
1774576346.015008500,192.168.159.128,192.168.159.1,DNS,91,62731,53,1
1774576346.016904900,192.168.159.128,192.168.159.1,DNS,91,50434,53,1
1774576346.146732100,192.168.159.130,192.168.159.1,DNS,93,45998,53,1
1774576346.146858700,192.168.159.130,192.168.159.1,DNS,93,45998,53,1
1774576346.368291200,,,ARP,60,,,1
1774576346.368387400,,,ARP,42,,,1
1774576348.046077400,192.168.159.128,192.168.159.1,DNS,91,58940,53,1
1774576349.050849300,192.168.159.128,192.168.159.1,DNS,91,58940,53,1
1774576349.562828800,,,ARP,42,,,1
1774576349.563294100,,,ARP,42,,,1
1774576350.065334000,192.168.159.128,192.168.159.1,DNS,91,58940,53,1
1774576351.152242300,192.168.159.130,192.168.159.1,DNS,93,45998,53,1
1774576351.152397800,192.168.159.130,192.168.159.1,DNS,93,45998,53,1
1774576352.075659400,192.168.159.128,192.168.159.1,DNS,91,58940,53,1
1774576356.080084200,192.168.159.128,192.168.159.1,DNS,91,58940,53,1
1774576356.159897700,192.168.159.130,192.168.159.1,DNS,81,41554,53,1
1774576356.160018900,192.168.159.130,192.168.159.1,DNS,81,41554,53,1
1774576360.096392900,192.168.159.128,192.168.159.1,DNS,91,49773,53,1
1774576360.097081600,192.168.159.128,192.168.159.1,DNS,91,63949,53,1
1774576361.110059700,192.168.159.128,192.168.159.1,DNS,91,63085,53,1
1774576361.110994200,192.168.159.128,192.168.159.1,DNS,91,55927,53,1
1774576361.165370300,192.168.159.130,192.168.159.1,DNS,81,41554,53,1
1774576361.165437500,192.168.159.130,192.168.159.1,DNS,81,41554,53,1
1774576363.151667000,192.168.159.128,192.168.159.1,DNS,91,61673,53,1
1774576364.164282100,192.168.159.128,192.168.159.1,DNS,91,61673,53,1
1774576365.170909600,192.168.159.128,192.168.159.1,DNS,91,61673,53,1
1774576366.171725900,192.168.159.130,192.168.159.1,DNS,93,39114,53,1
1774576366.171965800,192.168.159.130,192.168.159.1,DNS,93,39114,53,1
1774576367.176623800,192.168.159.128,192.168.159.1,DNS,91,61673,53,1
1774576371.177617800,192.168.159.130,192.168.159.1,DNS,93,39114,53,1
1774576371.177692300,192.168.159.130,192.168.159.1,DNS,93,39114,53,1
1774576371.180693400,192.168.159.128,192.168.159.1,DNS,91,61673,53,1
1774576372.910631300,192.168.159.128,192.168.159.1,DNS,70,49814,53,1
1774576373.913668400,192.168.159.128,192.168.159.1,DNS,70,49814,53,1
1774576374.929767800,192.168.159.128,192.168.159.1,DNS,70,49814,53,1
1774576376.180867300,192.168.159.130,192.168.159.1,DNS,81,54124,53,1
1774576376.181030800,192.168.159.130,192.168.159.1,DNS,81,54124,53,1
1774576376.944819600,192.168.159.128,192.168.159.1,DNS,70,49814,53,1
1774576380.956397800,192.168.159.128,192.168.159.1,DNS,70,49814,53,1
1774576381.184522900,,,ARP,60,,,1
1774576381.184756700,,,ARP,42,,,1
1774576381.187220000,192.168.159.130,192.168.159.1,DNS,81,54124,53,1
1774576381.187361300,192.168.159.130,192.168.159.1,DNS,81,54124,53,1
1774576386.192549900,192.168.159.130,192.168.159.1,DNS,93,47282,53,1
1774576386.192660600,192.168.159.130,192.168.159.1,DNS,93,47282,53,1
1774576391.198472000,192.168.159.130,192.168.159.1,DNS,93,47282,53,1
1774576391.198654400,192.168.159.130,192.168.159.1,DNS,93,47282,53,1
1774576394.986614600,192.168.159.128,192.168.159.1,DNS,70,57338,53,1
1774576395.993989000,192.168.159.128,192.168.159.1,DNS,70,57338,53,1
1774576396.205444900,192.168.159.130,192.168.159.1,DNS,81,46005,53,1
1774576396.205598700,192.168.159.130,192.168.159.1,DNS,81,46005,53,1
1774576396.995750900,192.168.159.128,192.168.159.1,DNS,70,57338,53,1
1774576399.002289300,192.168.159.128,192.168.159.1,DNS,70,57338,53,1
1774576399.556614800,,,ARP,42,,,1
1774576399.557338200,,,ARP,42,,,1
1774576401.209571400,192.168.159.130,192.168.159.1,DNS,81,46005,53,1
1774576401.209670400,192.168.159.130,192.168.159.1,DNS,81,46005,53,1
1774576403.007512200,192.168.159.128,192.168.159.1,DNS,70,57338,53,1
1774576405.535198500,192.168.159.130,192.168.159.128,ICMP,98,,,1
